DrugID,Phone
16571,38651383011
16572,36204545413
16573,4563952700
16574,310205198300
16575,00302106560700
16576,36204545413
16577,3530866045747
16578,310205198300
16579,36204545413
16580,36204545413
16581,310205198300
16582,36204545413
16583,310205198300
16584,310205198300
16585,36204545413
16586,36204545413
16587,38651383011
16588,310205198300
16589,3530866045747
16590,310205198300
16591,310205198300
16592,310205198300
16593,4563952700
16594,310205198300
16595,310205198300
16596,38651383011
16597,00302106560700
16598,38651383011
16599,4563952700
16600,38651383011
16601,36204545413
16602,310205198300
16603,00302106560700
16604,310205198300
16605,36204545413
16606,36204545413
16607,310205198300
16608,36204545413
16609,36204545413
16610,38651383011
16611,4901223393325
16612,4901223393325
16613,4901223393325
16614,310205198300
16615,310205198300
16616,310205198300
16617,4901223393325
16618,310205198300
16619,310205198300
16620,310205198300
16621,4401223393325
16622,36204545413
16623,310205198300
16624,310205198300
16625,36204545413
16626,310205198300
16627,4901223393325
16628,3530866045747
16629,310205198300
16630,310205198300
16631,310205198300
16632,3530866045747
16633,3530866045747
16634,390248787097
16635,330169827004
16636,330169827004
16637,31237991122
16638,31237991122
16639,31237991122
16640,31237991122
16641,302105199260
16642,302105199260
16643,498960087306
16644,498960087306
16645,498960087306
16646,4961117201520
16647,4961117201520
16648,390261246439
16649,00493455666236
16650,4576101500
16651,4576101500
16652,48502787623
16653,48502787623
16654,48502787623
16655,38513724563
16656,38513724563
16657,496101603214
16658,390261246439
16659,4563952700
16660,4563952700
16661,38513724563
16662,38513724563
16663,38513724563
16664,38513724563
16665,38513724563
16666,37070015140
16667,37070015140
16668,496101603214
16669,496101603214
16670,496101603214
16671,390261246439
16672,390261246439
16673,48502787623
16674,40232209256
16675,35622294000
16676,35622294000
16677,35622294000
16678,46851911600
16679,46851911600
16680,351224008005
16681,00351224008005
16682,496101603214
16683,0034948333811
16684,00351210414119
16685,00420735716312
16686,35622294000
16687,35622294000
16688,351214997459
16689,34937002525
16690,34937002525
16691,420602549911
16692,40241634742
16693,390261246439
16694,351966578669
16695,34635926857
16696,00351210414119
16697,34937002525
16698,390261246439
16699,34689012911
16700,38513724563
16701,4915118939555
16702,496101603214
16703,496101603214
16704,34935659776
16705,351210414119
16706,420602549911
16707,496145508311
16708,38513724563
16709,7889821952
16710,48502787623
16711,31243730309
16712,390265534273
16713,3579957763824
16713,35725867600
16714,48502787623
16715,48502787623
16716,48502787623
16717,48502787623
16718,38513724563
16719,38513724563
16720,38513724563
16721,31850509801
16722,35622294000
16723,35622294000
16724,35622294000
16725,35622294000
16726,35622294000
16727,33155724100
16728,33169592300
16729,38513724563
16730,390261246439
16731,7889821952
16732,48502787623
16733,48502787623
16734,48502787623
16735,442072010400
16736,4402039720005
16737,35622294000
16738,00385993861910
16739,7889821952
16741,40731883550
16742,4407507477573
16743,390261246439
16744,00353906661109
16745,4401926482511
16746,441332812934
16747,4401730231148
16748,38513724563
16749,496101603214
16750,40756119093
16751,496101603214
16752,496101603214
16753,496101603214
16754,496101603214
16755,496101603214
16756,496101603214
16757,37037370054
16759,00420735716312
16760,00420735716312
16761,00420735716312
16762,35622294000
16763,442085893080
16764,4915118939555
16765,4915118939555
16766,4915118939555
16767,4915118939555
16768,4915118939555
16769,4915118939555
16770,496101603214
16771,496101603214
16772,496101603214
16773,496101603214
16774,38513724563
16775,38513724563
16776,390261246439
16777,390261246439
16778,390261246439
16779,420602549911
16780,330659202143
16781,496101603214
16782,46851911600
16783,38513724563
16784,3530866045747
16785,3530866045747
16786,3530866045747
16787,3530866045747
16788,4901223393325
16788,4401223393325
16789,4401223393325
16790,4401223393325
16790,4901223393325
16791,3530866045747
16792,3530866045747
16793,4401223393325
16794,4401223393325
16795,3530866045747
16796,3530866045747
16797,48502787623
16798,48502787623
16799,35622294000
16800,390265534273
16801,390265534273
16802,496101603214
16803,496101603214
16804,00385016312101
16805,420221115150
16806,0046086436766
16807,00370258552750
16808,358207545330
16809,0036013558490
16810,00370167338610
16811,00370052362740
16813,00386051635877
16814,0046086436766
16815,442072010400
16816,33467107252
16817,302160040423
16818,33467107252
16819,390248787097
16820,390248787097
16821,390248787097
16822,390248787097
16823,390248787097
16824,390248787097
16825,390248787097
16826,390248787097
16827,390248787097
16828,36204545413
16829,390248787097
16830,420466741927
16831,390248787097
16832,390248787097
16833,390248787097
16834,390248787097
16835,420466741927
16836,390248787097
16837,390248787097
16838,390248787097
16839,390248787097
16840,390248787097
16841,37126066263
16842,37126066263
16843,37126066263
16844,37126066263
16845,3579957763824
16845,35725867600
16846,390321693030
16847,46854496030
16848,46854496030
16849,4563952700
16850,390261246439
16852,38513724563
16853,351912441042
16855,390265534273
16856,390265534273
16857,496101603214
16858,39089890424
16859,390321693030
16860,420602549911
16861,40752226776
16862,38513724563
16863,34619275590
16864,00493455666236
16865,4563952700
16866,385993861910
16867,35622294000
16868,0033478429526
16869,33155724100
16870,33155724100
16871,40731883550
16872,496101603214
16873,37126066263
16874,38551546399
16875,01332812934
16876,441277266600
16877,4401730231148
16878,4401730231148
16879,441624672777
16880,420226251459
16881,48502787623
16882,48502787623
16883,01332812934
16884,40756119093
16885,4401784477167
16886,4401784477167
16887,4401784477167
16888,420602549911
16889,4402034501258
16890,4402034501258
16891,00390382422008
16892,0032495121605
16892,32495121605
16893,351933440132
16893,00351933440132
16894,351933440132
16895,351933440132
16896,351933440132
16897,351933440132
16898,48507006067
16899,3530866045747
16900,00302106560700
16901,3530866045747
16902,393401536341
16903,393401536341
16904,393401536341
16905,40756119093
16906,40262276751
16907,3612146559
16908,49405480070
16909,00330493291128
16910,3530866045747
16911,3530866045747
16912,390261246439
16913,390261246439
16914,390261246439
16915,390261246439
16916,390261246439
16917,390261246439
16918,390261246439
16919,390261246439
16920,390261246439
16921,390261246439
16922,390261246439
16923,390261246439
16924,390261246439
16925,390261246439
16926,390261246439
16927,390261246439
16928,390261246439
16929,390261246439
16930,390261246439
16931,390261246439
16932,390261246439
16933,390261246439
16934,390261246439
16935,390261246439
16936,390261246439
16937,351933440132
16938,351933440132
16939,351214278610
16940,351214278610
16941,3579957763824
16941,35725867600
16942,390371617377
16943,310205198300
16944,00302108045712
16945,496145508311
16946,496145508311
16947,33155724100
16948,496101603214
16949,00420735716312
16950,420735716312
16951,420735716312
16952,420735716312
16953,420724539848
16954,420724539848
16955,420724539848
16956,420724539848
16957,420724539848
16958,4915118939555
16959,38513724563
16960,38513724563
16961,390261246439
16962,390261246439
16963,390261246439
16964,38551546399
16965,48510143752
16966,3903716171
16967,390371617377
16968,390371617377
16969,390371617377
16970,390371617377
16971,3903716171
16972,390371617377
16973,306945673303
16974,3727456277
16975,310657027780
16976,310657027780
16977,310657027780
16978,310657027780
16979,4402034501258
16980,4402034501258
16981,4402034501258
16982,393401536341
16983,393401536341
16984,420226251459
16985,420226251459
16986,393401536341
16987,393401536341
16988,420226251459
16989,393401536341
16990,420226251459
16991,420226251459
16992,4402034501258
16993,4402034501258
16994,4402034501258
16995,4402034501258
16996,4402034501258
16997,4402034501258
16998,4402034501258
16999,4402034501258
17000,4402034501258
17001,4402034501258
17002,4402034501258
17003,4402034501258
17004,4402034501258
17005,4402034501258
17006,4402034501258
17007,4402034501258
17008,4402034501258
17009,4402034501258
17010,4402034501258
17011,4402034501258
17012,34664383909
17013,4402034501258
17014,4402034501258
17015,4402034501258
17016,34664383909
17017,4915118939555
17018,4915118939555
17019,4915118939555
17020,4915118939555
17021,4915118939555
17022,349481019043
17023,349481019043
17024,34948101943
17025,34948101943
17026,34948101943
17027,34948101943
17028,34948101943
17029,34948101943
17030,34948101943
17031,34948101943
17032,34948101943
17033,34948101943
17034,34948101943
17035,34948101943
17036,34948101943
17037,34948101943
17038,420226251459
17039,420226251459
17040,38513724563
17041,38513724563
17042,38513724563
17043,46760010500
17044,46853339500
17045,46853339500
17046,46853339500
17047,46853339500
17048,46853339500
17049,46853339500
17050,46853339500
17051,3222461611
17052,46853339500
17053,46853339500
17054,46853339500
17055,3222461611
17056,46853339500
17057,46853339500
17058,46853339500
17059,46853339500
17060,46853339500
17061,46853339500
17062,46853339500
17063,46853339500
17064,46853339500
17065,46853339500
17066,3222461611
17067,46853339500
17068,46853339500
17069,46853339500
17070,46853339500
17071,3222461611
17072,46853339500
17073,46853339500
17074,46853339500
17075,46853339500
17076,46853339500
17077,46853339500
17078,00302106560700
17079,00302106560700
17080,00302106560700
17081,38513724563
17082,38513724563
17083,420226251459
17084,420226251459
17085,00393357988283
17086,420226251459
17087,4401934838820
17087,07919585040
17088,49071649304444
17089,49071649304444
17090,49071649304444
17091,49071649304444
17092,38513724563
17093,38513724563
17094,38513724563
17095,393351258534
17096,46855324400
17097,46855324400
17098,46855324400
17099,46855324400
17100,496101603214
17101,496101603214
17102,496101603214
17103,496101603214
17104,496101603214
17105,4563952700
17106,4563952700
17107,4563952700
17108,46760010500
17109,46760010500
17110,46854496030
17111,46854496030
17112,442072010400
17113,0148832514
17114,0148832514
17115,4563952700
17116,4563952700
17117,4563952700
17118,4563952700
17119,3012108140132
17120,003615057032
17121,003615057032
17122,48227559648
17123,00421250205801
17124,436642520074
17125,34655498683
17126,3228088620
17127,3228088620
17128,3228088620
17129,3228088620
17130,34655498683
17131,34655498683
17132,496101603214
17133,34932402020
17134,48797501568
17135,4402034501258
17136,4402034501258
17137,4402034501258
17138,4402034501258
17139,33160497777
17140,33160497777
17141,33160497777
17142,33160497777
17143,31237991122
17144,31237991122
17145,31237991122
17146,31237991122
17147,496101603214
17148,40767913111
17149,496101603214
17150,496101603214
17151,38513724563
17152,35699253836
17153,7889821952
17154,38513724563
17155,38513724563
17156,38513724563
17157,35622294000
17158,35622294000
17159,38513724563
17160,38513724563
17161,35622294000
17162,35622294000
17163,38513724563
17164,302160040423
17165,302160040423
17166,496101603214
17167,302106560700
17168,351913740949
17169,351913740949
17170,0033786576914
17171,330667512796
17172,351212697910
17173,33160497777
17174,0080026026000
17176,35622983143
17177,0080055522000
17178,0080026026000
17179,310205198300
17180,351229866100
17181,351229866100
17182,351229866100
17183,39089840424
17184,351229866100
17185,351229866100
17186,351229866100
17187,310205198300
17188,310205198300
17189,40265257011
17190,34655498683
17191,34655498683
17192,34655498683
17193,4915118939555
17194,33467107252
17195,48501192156
17196,4306644037331
17197,32016891606
17198,32016891606
17199,351910476788
17200,4947216060
17201,4961726090
17202,4331368257760
17205,38513724563
17206,496101603214
17207,496101603214
17208,302106039336
17209,31243727700
17210,4941038006777
17212,4915118939555
17213,38513724563
17214,48502787623
17215,38513724563
17216,496101603214
17218,0049224287400
17218,49224287400
17219,46851911600
17220,46851911600
17221,46851911600
17222,4940300856780
17223,4331368257760
17225,499114302364
17225,4991143020
17226,4941038006777
17227,003546594144
17230,447739596799
17231,35622294000
17232,38513724563
17233,38513724563
17234,4915118939555
17235,4915118939555
17236,4915118939555
17237,496101603214
17238,496101603214
17239,351210414119
17240,38513724563
17241,38513724563
17242,4915201959644
17243,420602549911
17244,48502787623
17245,48502787623
17246,48502787623
17247,48502787623
17248,34937397180
17249,35622294000
17250,35622294000
17251,35622294000
17252,46851911600
17253,0034948333811
17254,34628115773
17255,4940300856780
17256,351210414119
17257,35622294000
17258,34937002525
17259,420602549911
17260,34910609981
17261,34635926857
17262,34936411037
17263,351214643225
17264,4915118939555
17265,4915118939555
17266,496101603214
17267,496101603214
17268,351210414119
17269,38513724563
17270,38513724563
17271,38513724563
17272,48502787623
17273,48502787623
17274,48502787623
17275,48502787623
17276,48502787623
17277,48502787623
17278,48502787623
17279,48502787623
17280,48502787623
17281,48502787623
17282,48502787623
17283,48502787623
17284,48502787623
17285,48502787623
17286,48502787623
17287,48502787623
17288,33140801844
17289,3546594144
17290,35622294000
17291,35622294000
17292,35622294000
17293,35622294000
17294,35622294000
17295,33155724100
17296,46851911600
17297,46851911600
17298,46851911600
17300,4407507477573
17301,35699253836
17302,33169592300
17303,390265534273
17304,496101603214
17305,496101603214
17306,496101603214
17307,496101603214
17308,496101603214
17309,35622294000
17310,33169592300
17311,33169592300
17312,4940300856780
17313,390818986293
17313,390692150395
17314,390818986293
17315,4401730231148
17317,38513724563
17318,351214643220
17319,36309219216
17320,36309219216
17321,36309219216
17322,2106643286
17323,21067765501
17324,38513724563
17325,00441514221216
17326,4915118939555
17327,4915118939555
17328,4915118939555
17329,40264501163
17330,40264501163
17331,351210414119
17332,38513724563
17333,38513724563
17334,38513724563
17335,38513724563
17336,38513724563
17337,38513724563
17338,38513724563
17339,38513724563
17340,38513724563
17341,38513724563
17342,38513724563
17343,38513724563
17344,38513724563
17345,4401293574180
17346,390261246439
17347,420602549911
17348,330659202143
17350,004995160430
17351,302106039336
17352,4961726090
17353,385912420860
17356,4961726867313
17357,33164878647
17358,33254554605
17359,33631157301
17360,4686326400
17361,4686326400
17362,4686326400
17364,4961726867313
17365,4961726867313
17367,351930667010
17368,4961726867313
17369,4961726867313
17370,442036843699
17371,34935710100
17372,4961726867313
17373,48713271963
17374,40756119093
17375,34697540139
17376,31243727700
17377,31243727700
17378,4961726090
17379,4961726090
17380,4961726090
17381,4961726090
17382,4961726090
17383,4961726090
17384,4961726090
17385,4961726090
17386,4961726090
17387,4961726090
17388,4961726090
17389,4961726090
17390,4961726090
17391,4961726090
17392,4961726090
17393,4961726090
17394,4961726090
17395,4961726090
17396,4961726090
17397,4961726090
17398,4961726090
17399,390261246439
17400,390261246439
17401,390261246439
17402,390261246439
17403,390261246439
17404,390261246439
17405,390261246439
17406,390261246439
17407,390261246439
17408,390261246439
17409,40756119093
17410,40756119093
17411,420602549911
17412,302106560700
17413,37129865787
17413,0037129865787
17414,0034913433320
17415,0677209020
17416,01332812934
17417,40767913111
17418,3905212791
17419,3905212791
17420,390677209020
17422,310205198300
17423,310205198300
17424,310205198300
17425,310205198300
17426,302160040423
17427,302160040423
17428,0048601172388
17429,0049892300290
17430,0049892300290
17431,0049892300290
17432,00493455666236
17434,351210414119
17435,33467107252
17436,33467107252
17437,390555680382
17438,390555680382
17439,302105230217
17440,34661956560
17441,302105230217
17442,36204545413
17443,36204545413
17444,36204545413
17445,34607538650
17446,4403330096975
17447,4403330096975
17448,4403330096975
17449,4403330096975
17450,4403330096975
17451,4403330096975
17452,4403330096975
17453,4403330096975
17454,4403330096975
17455,4403330096975
17456,4403330096975
17457,390677209020
17458,00420602264736
17459,302106039326
17460,302106039326
17461,496101603214
17462,33160497777
17463,48502787623
17464,38551546399
17465,4915118939555
17466,31243727700
17467,38513724563
17468,302108009111
17469,38512078500
17470,49898998900
17471,49898998900
17472,49898998900
17473,49898998900
17474,48510143752
17475,0034948333811
17476,390555680382
17477,390555680382
17478,496101603214
17479,38513724563
17480,38513724563
17481,0034948333811
17482,35929603723
17483,35929603723
17484,35929603723
17485,35929603723
17486,35929603723
17487,35929603723
17488,35929603723
17489,35929603723
17490,35929603723
17491,35929603723
17492,4968059292612
17493,420602549911
17494,420602549911
17495,420602549911
17496,390555680382
17497,390555680382
17498,4915118939555
17499,390555680382
17500,390555680382
17501,496101603214
17502,496101603214
17503,420602549911
17504,49089451874828
17505,4915118939555
17506,35622294000
17507,496101603214
17508,496101603214
17509,496101603214
17510,38513724563
17512,34629972647
17513,390261246439
17514,35622294000
17515,0034913433320
17516,0034913433320
17517,0034913433320
17518,31850509801
17521,35622294000
17522,35622294000
17523,35622294000
17524,351214725927
17525,351224008005
17526,496101603214
17527,0034948333811
17528,34628115773
17529,390265534273
17530,496101603214
17531,351210414119
17532,34628115773
17533,00420735716312
17534,35622294000
17535,34937002525
17536,00420735716312
17537,34677433428
17538,34677433428
17539,390261246439
17540,390261246439
17541,390261246439
17542,34635926857
17543,34629972647
17544,34936411037
17545,34936411037
17546,34937002525
17547,4915118939555
17548,4915118939555
17549,496101603214
17550,496101603214
17551,34935659776
17552,351210414119
17553,351210414119
17554,38513724563
17555,38513724563
17556,34936411037
17557,34629972647
17558,390261246439
17559,390261246439
17560,498142443920
17561,34677433428
17562,34677433428
17563,420602549911
17564,35622294000
17566,35622294000
17567,33155724100
17568,420735716312
17569,496101603214
17570,496101603214
17571,496101603214
17572,496101603214
17573,498142443920
17574,33169592300
17575,00420735716312
17576,00420735716312
17577,00420735716312
17578,07590831289
17578,02088311580
17579,442085893080
17580,34677433428
17581,0048501192156
17582,34677433428
17583,48695350512
17584,48695350512
17585,48695350512
17586,48695350512
17587,48695350512
17588,48695350512
17589,4915118939555
17590,4915118939555
17591,496101603214
17592,496101603214
17593,496101603214
17594,496101603214
17595,496101603214
17596,36204399006
17597,38513724563
17598,38513724563
17599,38513724563
17601,390261246439
17602,390261246439
17603,390261246439
17604,390261246439
17605,420602549911
17606,420602549911
17607,420602549911
17608,330659202143
17609,48507006067
17610,48227327707
17611,48227327707
17612,4915118939555
17616,00351919701160
17617,390555680382
17618,390555680382
17619,00351919701160
17620,34914680800
17621,390555680382
17622,390555680382
17623,390555680382
17624,00351919701160
17625,34914680800
17626,390555680382
17627,34914680800
17628,390555680382
17629,390555680382
17630,390555680382
17631,390555680382
17632,864000866800
17633,864000866800
17634,864000866800
17635,864000866800
17637,390261246439
17638,390261246439
17639,36202190637
17642,40745050909
17643,0034934466143
17644,436507115097
17645,33387767224
17646,0497214005399
17647,351933440132
17648,351933440132
17649,0036013558490
17650,00370167338610
17651,00370052362740
17652,00400213106605
17653,00386051635877
17654,00385016312101
17655,0036013558490
17656,00480225737500
17657,00400213106605
17658,00400213106605
17659,00370258552750
17660,0036013558490
17661,00480225737500
17662,00385016312101
17663,0497214005399
17664,48502727115
17665,864000866800
17666,864000866800
17667,864000866800
17668,864000866800
17669,0800875454
17670,492143051340
17671,31237991122
17672,302108009111
17673,306951942876
17674,306951942876
17675,31243727700
17676,4915118939555
17677,38513724563
17678,35621337041
17679,35621337041
17680,3905212791
17681,390265534273
17682,40749144434
17683,40749144434
17684,390677209020
17685,0038551546399
17686,0038551546399
17687,35621337041
17688,35621337041
17690,496101603214
17691,496101603214
17692,496101603214
17693,496101603214
17694,496101603214
17695,496101603214
17696,4401489574119
17697,496101603214
17698,496101603214
17699,496101603214
17700,33155724100
17701,33155724100
17702,01480819394
17703,4915118939555
17705,496101603214
17706,01271334609
17707,4401730231148
17708,494038023214
17708,04038023214
17709,04038023214
17710,33155724100
17711,01480819394
17712,4540551565
17713,4540551565
17714,4540551565
17715,4540551565
17716,496101603214
17717,496101603214
17718,390261246439
17719,38513724563
17720,420602549911
17721,496101603214
17722,496101603214
17723,496101603214
17724,496101603214
17725,496101603214
17726,34607538650
17727,4915118939555
17728,496101603214
17729,496101603214
17730,34935533994
17731,4915118939555
17732,4401489574119
17733,4401489574119
17734,4540551565
17735,4540551565
17736,390261246439
17737,390261246439
17738,34644650853
17739,420603227322
17740,420603227322
17741,302160040423
17742,302160040423
17743,302160040423
17744,302160040423
17745,302160040423
17746,302160040423
17747,4915118939555
17748,4915118939555
17749,4915118939555
17750,496101603214
17751,496101603214
17752,496101603214
17753,496101603214
17754,496101603214
17755,496101603214
17756,49943530080
17757,49943530080
17758,38513724563
17759,390261246439
17760,390261246439
17761,4915118939555
17762,496101603214
17763,4401730231148
17764,494038023214
17765,04038023214
17766,35621337041
17767,4540551565
17768,4540551565
17769,4540551565
17770,4540551565
17771,496101603214
17772,496101603214
17773,496101603214
17774,37125494333
17775,37125494333
17776,37125494333
17777,4915118939555
17778,4540551565
17779,4540551565
17780,390261246439
17781,00420603227322
17782,00420603227322
17783,302160040423
17784,302160040423
17785,40749144434
17786,40749144434
17787,4915118939555
17788,4915118939555
17789,4915118939555
17790,496101603214
17791,496101603214
17792,496101603214
17793,496101603214
17794,496101603214
17795,496101603214
17796,496101603214
17797,496101603214
17798,38513724563
17799,38513724563
17800,38513724563
17801,38513724563
17802,38513724563
17803,390261246439
17804,390261246439
17805,390261246439
17806,390261246439
17807,420602549911
17808,420602549911
17809,420602549911
17810,420602549911
17811,420602549911
17812,420602549911
17813,420602549911
17814,420602549911
17815,33169592300
17816,498984079230
17817,498984079230
17818,498984079230
17819,498984079230
17820,498984079230
17821,498984079230
17822,498984079230
17823,498984079230
17824,498984079230
17825,496101603214
17826,498984079230
17827,34933946473
17828,34933946473
17829,34933946473
17830,34619266379
17831,34619266379
17832,34619266379
17833,34931696551
17834,48695350512
17835,48695350512
17836,48695350512
17837,48695350512
17838,48695350512
17839,48695350512
17840,48695350512
17841,48695350512
17842,48695350512
17843,48695350512
17844,48695350512
17845,00390382422008
17846,4401730231148
17847,390264432506
17848,390264432506
17849,390264432506
17850,4646120170
17851,4646120170
17852,4646120170
17853,3223861800
17854,3223861800
17855,3223861800
17856,3223861800
17857,48698744600
17858,48698744600
17859,48698744600
17860,38513724563
17861,496101603214
17862,00302106560700
17863,00302103560700
17864,49405480070
17865,4915118939555
17866,4915118939555
17867,4915118939555
17868,4915118939555
17869,420735716312
17870,420735716312
17871,00420735716312
17872,390248787097
17873,420226251459
17874,420226251459
17875,00390503154501
17876,302105281805
17877,420226251459
17878,351933440132
17879,302105281805
17880,420226251459
17881,302105281805
17882,302105281805
17883,496101603214
17884,496101603214
17885,490804691990
17886,490804691990
17887,49804691990
17888,49026039604710
17889,490804691990
17890,490804691990
17891,49804691990
17892,490804691990
17893,490804691990
17894,490804691990
17895,00393337336518
17896,48697741808
17897,49405480070
17898,34663832624
17899,4574542288
17900,4574542288
17901,4574542288
17902,4574542288
17903,4574542288
17904,33181793875
17905,33672340122
17906,393663214480
17907,436607758840
17908,436607758840
17909,33387767224
17910,4923719370
17911,4915118939555
17912,49351658030
17913,49351658030
17914,49351658030
17915,49351658030
17916,49351658030
17917,49351658030
17918,49351658030
17919,49351658030
17920,49351658030
17921,49351658030
17922,49351658030
17923,49351658030
17924,49351658030
17925,49351658030
17926,49351658030
17927,49351658030
17928,49351658030
17929,49351658030
17930,49351658030
17931,49351658030
17932,49351658030
17933,49351658030
17934,49351658030
17935,49351658030
17936,49351658030
17937,49351658030
17938,49351658030
17939,49351658030
17951,49524294720
17952,49524294720
17953,49524294720
17954,49524294720
17955,393401536341
17956,393401536341
17957,390555680382
17958,4915118939555
17959,4915118939555
17960,4915118939555
17961,4915118939555
17962,4915118939555
17963,34610016403
17964,4574542288
17965,4574542288
17966,48695350512
17967,48695350512
17968,48695350512
17969,33181793875
17970,4401249466966
17971,49524294720
17972,49524294720
17973,49524294720
17974,4971719190
17975,34938630288
17976,34938630288
17977,34938630288
17978,34938630288
17979,48668329647
17980,4915118939555
17981,4915118939555
17982,4915118939555
17983,4915118939555
17984,004995160430
17985,004995160430
17986,004995160430
17987,004995160430
17988,004995160430
17989,004995160430
17990,004995160430
17992,48695350512
17993,0213010600
17994,0754333740
17995,0213164832
17996,0754333740
17997,0213010600
17998,0754333740
17999,0213010600
18000,302105281805
18001,3227718637
18002,420261141215
18003,36204389325
18004,3227718637
18005,31307991155
18006,48227559648
18007,351214171747
18008,48507006067
18009,4366488706882
18010,34937002525
18011,00306951942876
18012,33141244654
18012,33649485412
18013,33141244654
18014,33141244654
18015,40213010640
18016,0213010600
18017,40213010640
18018,0213010600
18019,0213010600
18020,40213010640
18021,40213010640
18022,40213010640
18023,40213010640
18024,0213010600
18025,0754333740
18026,490897144061
18027,48695350512
18028,436648225822
18029,436648225822
18030,393351258534
18031,393663214480
18032,0080026604571
18033,48515035040
18035,49421472134
18036,442072010400
18037,442072010400
18038,442072010400
18039,4908979102790
18040,4908979102790
18041,4908979102790
18042,4908979102790
18043,4908979102790
18044,4908979102790
18045,4908979102790
18046,4908979102790
18047,33387767224
18048,33387767224
18049,33387767224
18050,310205198300
18051,310205198300
18052,4574542288
18053,48507006067
18054,421918725409
18055,421918725409
18056,49224287400
18057,49224287400
18058,49405480070
18059,4922428740200
18060,330667512796
18061,4961726867313
18062,4961726867313
18063,4961726867313
18064,4991812317200
18065,421220670749
18066,34666895085
18067,48507006067
18068,48507006067
18069,330667512796
18070,330667512796
18071,4574542288
18072,351933440132
18073,4574542288
18074,48695350512
18075,0033776075368
18076,0033776075368
18077,306937417808
18078,420222367765
18079,420222367765
18080,420222367765
18081,420222367765
18082,420222367765
18083,420222367765
18084,420222367765
18085,420222367765
18086,420222367765
18087,420222367765
18088,420222367765
18089,420222367765
18090,420222367765
18091,420222367765
18092,420222367765
18093,420222367765
18094,420222367765
18095,420222367765
18096,420222367765
18097,420222367765
18098,420222367765
18099,420222367765
18100,420222367765
18101,420222367765
18102,34938630288
18103,302106560700
18104,302106560700
18105,302106560700
18106,49038344511329
18107,49038344511329
18108,48226358217
18109,48539196952
18110,48539196952
18111,48697741808
18112,48695350512
18113,00302106560700
18114,48695350512
18115,48695350512
18116,49725132197031
18117,48502727115
18118,48502727115
18119,49405480070
18120,491723643749
18121,49405480070
18122,4908979102790
18123,492821727711
18124,4952069972513
18125,48695350512
18126,38513724563
18127,00493455666236
18128,49733496540
18129,496101603214
18130,492219574370
18131,0800875454
18132,0800875454
18133,48797501568
18134,48226590277
18135,48695350512
18136,48515035040
18137,48507006067
18138,48695350512
18139,48695350512
18140,48713271963
18141,48713271963
18142,48604446658
18143,48507006067
18144,48507006067
18145,0049804691990
18146,34689012911
18147,4915172433099
18148,34689012911
18149,34689012911
18150,34648472142
18151,34648472142
18152,34648472142
18153,34648472142
18154,34648472142
18155,34648472142
18156,34648472142
18157,34648472142
18158,34648472142
18159,34648472142
18160,34648472142
18161,34648472142
18162,34648472142
18163,34648472142
18164,34648472142
18165,34648472142
18166,34648472142
18167,34648472142
18168,34648472142
18169,34648472142
18170,34648472142
18171,34648472142
18172,34648472142
18173,34648472142
18174,34648472142
18175,34648472142
18176,34648472142
18177,34648472142
18178,34648472142
18179,0035799913871
18181,330667512796
18182,330667512796
18183,330667512796
18184,330667512796
18185,330667512796
18186,330667512796
18187,48227327707
18188,4401730231148
18189,496101603214
18190,496101603214
18191,496101603214
18192,496101603214
18193,34948101943
18194,49217389554949
18195,38513724563
18196,38513724563
18197,38513724563
18198,38513724563
18200,0049893681191
18201,31881959071
18202,49071649304444
18203,49351658030
18204,004980629010
18205,490938397110
18206,490683495650
18207,004980629010
18208,4971719190
18209,4971719190
18210,302106776550
18210,21067765501
18211,2106643286
18212,2106643286
18212,21067765501
18213,2106643286
18214,21067765501
18215,33672340122
18216,40767913111
18217,40213693202
18219,390261246439
18220,7889821952
18221,441279406759
18222,420602549911
18223,441279406759
18224,495921780278
18225,35622294000
18226,35622294000
18227,33155724100
18228,442072010400
18229,420602549911
18230,33169592300
18231,496101603214
18232,496101603214
18233,4915110625707
18234,37126066263
18235,37126066263
18236,37126066263
18237,420221115150
18238,35622294000
18239,35622294000
18240,441277266600
18241,48532227319
18242,494073088530
18243,4915118939555
18244,496101603214
18245,38513724563
18246,390261246439
18247,390261246439
18248,496101603214
18250,491723643749
18251,491723643749
18252,390265534273
18253,390265534273
18254,3545270600
18255,3546594144
18256,498960087306
18258,496930537610
18259,496930537610
18260,496930537610
18261,0800875454
18262,0800875454
18263,48695350512
18264,48695350512
18265,48227327707
18266,48227327707
18267,48227327707
18268,48695350512
18269,48695350512
18270,48227327707
18271,48227327707
18272,48695350512
18273,48227327707
18274,48227327707
18275,48227327707
18276,393663214480
18277,37792058821
18278,00386051635877
18279,441483212150
18280,441277266600
18281,497214093101
18282,496145508311
18283,420602549911
18284,49217389554949
18285,38512481271
18286,491723643749
18286,4982174881587
18287,420602549911
18288,48532227319
18289,48532227319
18290,48532227319
18291,48532227319
18292,48532227319
18293,390261246439
18294,390261246439
18295,436648225822
18296,0080026604571
18297,0049047216060
18298,496023948050
18299,4970316204413
18300,4970316204413
18301,4970316204413
18302,4970316204413
18303,4970316204413
18304,4915118939555
18305,4915118939555
18306,4915118939555
18307,4915118939555
18308,496930537610
18309,496930537610
18310,496930537610
18311,496930537610
18312,496930537610
18313,351214725927
18314,496930537610
